drug_a_name,drug_b_name,cell,synergy
4091,3062316,RPMI7951,5.268334177
4091,3062316,SKMEL30,-24.72586416
4091,3062316,SKMES1,-1.160666563
4091,3062316,SKOV3,-7.652046791
4091,3062316,SW620,9.523790233
4091,3062316,SW837,11.41692448
4091,3062316,T47D,13.13202974
4091,3062316,UACC62,-0.704147366
4091,3062316,VCAP,13.46281268
4091,3062316,ZR751,-11.34910278
4091,176870,A2058,4.938842497
4091,176870,A2780,0.697900831
4091,176870,A375,1.017497138
4091,176870,CAOV3,-11.10387958
4091,176870,DLD1,7.609557104
4091,176870,ES2,-7.611044372
4091,176870,HCT116,-1.254756126
4091,176870,HT144,-3.472860371
4091,176870,HT29,-2.76787743
4091,176870,KPL1,8.956602076
4091,176870,LOVO,2.917968387
4091,176870,MDAMB436,4.721766832
4091,176870,NCIH1650,-12.14055499
4091,176870,NCIH2122,1.367674062
4091,176870,NCIH23,-10.73994038
4091,176870,NCIH460,-4.398577101
4091,176870,NCIH520,-5.796278489
4091,176870,OV90,-9.942621259
4091,176870,RKO,-12.16139013
4091,176870,RPMI7951,0.312662978
4091,176870,SKMEL30,-6.196866448
4091,176870,SKMES1,5.509103778
4091,176870,SKOV3,2.5466599
4091,176870,SW620,-7.55506408
4091,176870,SW837,13.8755382
4091,176870,T47D,22.87497244
4091,176870,UACC62,10.33444619
4091,176870,VCAP,1.926978944
4091,176870,ZR751,11.20210466
4091,5288382,A2058,3.126791512
4091,5288382,A2780,-11.48486153
4091,5288382,A375,-3.00240968
4091,5288382,CAOV3,-13.89930511
4091,5288382,DLD1,0.442827316
4091,5288382,ES2,-14.91922498
4091,5288382,HCT116,-0.566734268
4091,5288382,HT144,-13.93989251
4091,5288382,HT29,-10.55194736
4091,5288382,KPL1,-12.12358589
4091,5288382,LOVO,-14.01295594
4091,5288382,MDAMB436,1.718893861
4091,5288382,NCIH1650,-8.876418764
4091,5288382,NCIH2122,-11.34394095
4091,5288382,NCIH23,-14.94304843
4091,5288382,NCIH460,-5.124719072
4091,5288382,NCIH520,-4.356456828
4091,5288382,OV90,-16.80050416
4091,5288382,RKO,-10.92224151
4091,5288382,RPMI7951,-18.33544803
4091,5288382,SKMEL30,-4.324910107
4091,5288382,SKMES1,8.01383094
4091,5288382,SKOV3,-15.06588144
4091,5288382,SW620,-12.73848547
4091,5288382,SW837,-13.00865844
4091,5288382,T47D,-8.033921487
4091,5288382,UACC62,-12.09323954
4091,5288382,VCAP,-15.40444384
4091,5288382,ZR751,-19.42750635
4091,208908,A2058,10.74328688
4091,208908,A2780,-2.174460877
4091,208908,A375,-5.629217862
4091,208908,CAOV3,7.24107989
4091,208908,DLD1,1.851012792
4091,208908,ES2,-8.444400298
4091,208908,HCT116,5.306410337
4091,208908,HT144,-2.1272973
4091,208908,HT29,0.487330136
4091,208908,KPL1,0.623824622
4091,208908,LOVO,11.41634361
4091,208908,MDAMB436,13.5379081
4091,208908,NCIH1650,-9.445499442
4091,208908,NCIH2122,2.381091758
4091,208908,NCIH23,-8.834417466
4091,208908,NCIH460,-7.018429352
4091,208908,NCIH520,-7.110797906
4091,208908,OV90,-13.89722716
4091,208908,RKO,-3.25865034
4091,208908,RPMI7951,4.747903743
4091,208908,SKMEL30,-4.166109685
4091,208908,SKMES1,0.077973965
4091,208908,SKOV3,0.088452863
4091,208908,SW620,-6.512916584
4091,208908,SW837,15.44890423
4091,208908,T47D,19.05652615
4091,208908,UACC62,6.513343449
4091,208908,VCAP,-4.993489262
4091,208908,ZR751,20.68556508
4091,216239,A2058,16.77560245
4091,216239,A2780,5.400143838
4091,216239,A375,13.368034
4091,216239,CAOV3,-2.978858743
4091,216239,DLD1,11.39668225
4091,216239,ES2,4.653439493
4091,216239,HCT116,9.915258776
4091,216239,HT144,8.470108495
4091,216239,HT29,1.843387247
4091,216239,KPL1,-1.787536289
4091,216239,LOVO,-3.263749395
4091,216239,MDAMB436,4.111716874
4091,216239,NCIH1650,4.55956473
4091,216239,NCIH2122,7.185975528
4091,216239,NCIH23,7.386728861
4091,216239,NCIH460,10.07034244
4091,216239,NCIH520,10.98804744
4091,216239,OV90,8.27952233
4091,216239,RKO,15.32760017
4091,216239,RPMI7951,3.981416599
4091,216239,SKMEL30,8.288801309
4091,216239,SKMES1,15.8297482
4091,216239,SKOV3,14.50827038
4091,216239,SW620,10.22598691
4091,216239,SW837,3.565509657
4091,216239,T47D,9.988871139
4091,216239,UACC62,8.633892086
4091,216239,VCAP,7.44702246
4091,216239,ZR751,-18.50403421
4091,5329102,A2058,7.388158405
4091,5329102,A2780,8.880945513
4091,5329102,A375,7.978172272
4091,5329102,CAOV3,1.676009134
4091,5329102,DLD1,5.519990981
4091,5329102,ES2,2.76662197
4091,5329102,HCT116,9.364537711
4091,5329102,HT144,-0.323460626
4091,5329102,HT29,5.933377893
4091,5329102,KPL1,8.879606005
4091,5329102,LOVO,1.199822329
4091,5329102,MDAMB436,4.417638022
4091,5329102,NCIH1650,5.722080744
4091,5329102,NCIH2122,3.972264382
4091,5329102,NCIH23,2.791097149
4091,5329102,NCIH460,-0.078163244
4091,5329102,NCIH520,11.18971251
4091,5329102,OV90,6.505214719
4091,5329102,RKO,8.650490033
4091,5329102,RPMI7951,-3.598395656
4091,5329102,SKMEL30,3.588776079
4091,5329102,SKMES1,6.073862943
4091,5329102,SKOV3,6.810232217
4091,5329102,SW620,2.934422192
4091,5329102,SW837,-7.606401486
4091,5329102,T47D,18.87622403
4091,5329102,UACC62,8.018641754
4091,5329102,VCAP,14.69403263
4091,5329102,ZR751,-9.124291476
4091,5311,A2058,6.478402999
4091,5311,A2780,7.43764152
4091,5311,A375,3.35260004
4091,5311,CAOV3,3.911608409
4091,5311,DLD1,7.151684775
4091,5311,ES2,-4.667402747
4091,5311,HCT116,0.077992096
4091,5311,HT144,-2.70673511
4091,5311,HT29,11.19666082
4091,5311,KPL1,2.983745371
4091,5311,LOVO,1.45626137
4091,5311,MDAMB436,5.055631233
4091,5311,NCIH1650,7.312360596
4091,5311,NCIH2122,5.546067575
4091,5311,NCIH23,-5.788244081
4091,5311,NCIH460,-4.584454212
4091,5311,NCIH520,2.992297992
4091,5311,OV90,3.060698
4091,5311,RKO,8.397471564
4091,5311,RPMI7951,5.136172152
4091,5311,SKMEL30,2.422808858
4091,5311,SKMES1,7.087994549
4091,5311,SKOV3,15.11047437
4091,5311,SW620,8.215289545
4091,5311,SW837,6.904532043
4091,5311,T47D,55.63110511
4091,5311,UACC62,-1.488001614
4091,5311,VCAP,22.24739726
4091,5311,ZR751,-17.72204566
126941,45480520,A2058,-20.92611544
126941,45480520,A2780,-4.219367541
126941,45480520,A375,-7.551223353
126941,45480520,CAOV3,-2.404475577
126941,45480520,DLD1,4.750502252
126941,45480520,ES2,4.635311674
126941,45480520,HCT116,-21.65183373
126941,45480520,HT144,-0.032445275
126941,45480520,HT29,1.448785423
126941,45480520,KPL1,-1.71327251
126941,45480520,LOVO,-15.09554516
126941,45480520,MDAMB436,1.354225445
126941,45480520,NCIH1650,-8.966644609
126941,45480520,NCIH2122,7.799980559
126941,45480520,NCIH23,-7.564126857
126941,45480520,NCIH460,-12.68037651
126941,45480520,NCIH520,-5.030737169
126941,45480520,OV90,-5.954565928
126941,45480520,RKO,-19.58169784
126941,45480520,RPMI7951,13.4134956
126941,45480520,SKMEL30,16.10103716
126941,45480520,SKMES1,0.302172248
126941,45480520,SKOV3,-0.401220452
126941,45480520,SW620,-7.447236875
126941,45480520,SW837,8.080889694
126941,45480520,T47D,-31.86794075
126941,45480520,UACC62,2.354665449
126941,45480520,VCAP,4.615002795
126941,45480520,ZR751,-12.04264842
126941,387447,A2058,-28.03309248
126941,387447,A2780,-16.77236772
126941,387447,A375,-16.89549853
126941,387447,CAOV3,-20.95464613
126941,387447,DLD1,-7.44436408
126941,387447,ES2,-29.02433517
126941,387447,HCT116,-22.5307353
126941,387447,HT144,-5.982494958
126941,387447,HT29,-16.27108996
126941,387447,KPL1,-16.57915115
126941,387447,LOVO,-0.275437649
126941,387447,MDAMB436,-5.513679445
126941,387447,NCIH1650,-28.29071378
126941,387447,NCIH2122,-21.51142905
126941,387447,NCIH23,-26.14593871
126941,387447,NCIH460,-27.71638468
126941,387447,NCIH520,-34.76633177
126941,387447,OV90,-3.102671676
126941,387447,RKO,-29.13647934
126941,387447,RPMI7951,-13.87181589
126941,387447,SKMEL30,-13.33685328
126941,387447,SKMES1,-13.25514519
126941,387447,SKOV3,-2.255752794
126941,387447,SW620,-11.8587952
126941,387447,SW837,-1.299961385
126941,387447,T47D,-34.99574126
126941,387447,UACC62,-18.47629284
126941,387447,VCAP,-17.65193314
126941,387447,ZR751,-39.87206359
126941,3062316,A2058,-9.892372863
126941,3062316,A2780,5.854287038
126941,3062316,A375,-11.07887222
126941,3062316,CAOV3,-9.673984038
126941,3062316,DLD1,-7.324625333
126941,3062316,ES2,14.4090108
126941,3062316,HCT116,-35.35244429
126941,3062316,HT144,-34.24175021
126941,3062316,HT29,-14.45011672
126941,3062316,KPL1,-4.338523753
126941,3062316,LOVO,10.30840849
126941,3062316,MDAMB436,-2.64840768
126941,3062316,NCIH1650,7.539665511
126941,3062316,NCIH2122,13.97280804
126941,3062316,NCIH23,-16.42572955
126941,3062316,NCIH460,-21.19265745
126941,3062316,NCIH520,-1.137888445
126941,3062316,OV90,-1.60676291
126941,3062316,RKO,-25.01685668
126941,3062316,RPMI7951,-24.52559262
126941,3062316,SKMEL30,-31.23841483
126941,3062316,SKMES1,-16.56254524
126941,3062316,SKOV3,-3.191177964
126941,3062316,SW620,-2.862696239
126941,3062316,SW837,1.395049995
126941,3062316,T47D,3.41924118
126941,3062316,UACC62,-9.38760589
126941,3062316,VCAP,9.709194998
126941,3062316,ZR751,-29.40917134
126941,176870,A2058,-7.975537017
126941,176870,A2780,-3.936097748
126941,176870,A375,22.87172523
126941,176870,CAOV3,-23.4980577
126941,176870,DLD1,-7.827784359
126941,176870,ES2,22.05903304
126941,176870,HCT116,-17.90981756
126941,176870,HT144,-2.545984609
126941,176870,HT29,-1.168374116
126941,176870,KPL1,1.825662423
126941,176870,LOVO,-1.960145554
126941,176870,MDAMB436,8.456631316
126941,176870,NCIH1650,-6.9036946
126941,176870,NCIH2122,-0.018158393
126941,176870,NCIH23,0.398054462
126941,176870,NCIH460,-16.12337613
126941,176870,NCIH520,-3.529676786
126941,176870,OV90,11.26981155
126941,176870,RKO,-7.194164284
126941,176870,RPMI7951,-1.02661099
126941,176870,SKMEL30,-0.557822297
126941,176870,SKMES1,-3.703172573
126941,176870,SKOV3,5.269008264
126941,176870,SW620,5.752543584
126941,176870,SW837,7.480763457
126941,176870,T47D,-16.00668607
126941,176870,UACC62,8.646605099
126941,176870,VCAP,10.67712152
126941,176870,ZR751,-8.751963613
126941,5288382,A2058,-44.18515593
126941,5288382,A2780,-21.07951982
126941,5288382,A375,-3.501608476
126941,5288382,CAOV3,-16.71346999
126941,5288382,DLD1,-5.338299708
126941,5288382,ES2,-2.760047439
126941,5288382,HCT116,-49.42810413
126941,5288382,HT144,-2.942101696
126941,5288382,HT29,-9.572354788
126941,5288382,KPL1,-29.90598895
126941,5288382,LOVO,-5.997125214
126941,5288382,MDAMB436,-11.29759903
126941,5288382,NCIH1650,-14.6184651
126941,5288382,NCIH2122,-17.64561035
126941,5288382,NCIH23,-33.84375306
126941,5288382,NCIH460,-39.70587496
126941,5288382,NCIH520,-16.32603476
126941,5288382,OV90,-2.629742435
126941,5288382,RKO,-29.27795159
126941,5288382,RPMI7951,-18.53390009
126941,5288382,SKMEL30,0.132545021
126941,5288382,SKMES1,-19.62939942
126941,5288382,SKOV3,-5.18929341
126941,5288382,SW620,-26.09948733
126941,5288382,SW837,-0.012863251
126941,5288382,T47D,-23.87788965
126941,5288382,UACC62,-21.02512717
126941,5288382,VCAP,-13.78559857
126941,5288382,ZR751,-26.00808283
126941,208908,A2058,-15.23182839
126941,208908,A2780,-3.609343196
126941,208908,A375,14.40611971
126941,208908,CAOV3,-18.76535928
126941,208908,DLD1,2.785575164
126941,208908,ES2,26.63035917
126941,208908,HCT116,-21.09596403
126941,208908,HT144,-1.24593198
126941,208908,HT29,-1.489594925
126941,208908,KPL1,-17.16519062
126941,208908,LOVO,4.158579974
126941,208908,MDAMB436,5.636321419
126941,208908,NCIH1650,-11.14740855
126941,208908,NCIH2122,-1.408852264
126941,208908,NCIH23,-10.46864132
126941,208908,NCIH460,-19.12905415
126941,208908,NCIH520,-16.52787565
126941,208908,OV90,8.784960032
126941,208908,RKO,-15.48116337
126941,208908,RPMI7951,9.590753363
126941,208908,SKMEL30,5.564708758
126941,208908,SKMES1,-2.422142893
126941,208908,SKOV3,0.578380975
126941,208908,SW620,5.021427679
126941,208908,SW837,2.550997488
126941,208908,T47D,-5.786565321
126941,208908,UACC62,10.20428231
126941,208908,VCAP,1.13462101
126941,208908,ZR751,-21.39017514
126941,216239,A2058,-10.32858962
126941,216239,A2780,-5.747281962
126941,216239,A375,-5.534227218
126941,216239,CAOV3,-15.37338251
126941,216239,DLD1,-1.530525847
126941,216239,ES2,-6.678892664
126941,216239,HCT116,-17.03053188
126941,216239,HT144,4.896145035
126941,216239,HT29,-6.530309933
126941,216239,KPL1,-12.80807153
126941,216239,LOVO,1.656346084
126941,216239,MDAMB436,-2.153992789
126941,216239,NCIH1650,-8.241902584
126941,216239,NCIH2122,-6.963778665
126941,216239,NCIH23,-8.880486582
126941,216239,NCIH460,-14.80451543
126941,216239,NCIH520,-9.42254569
126941,216239,OV90,-0.512053884
126941,216239,RKO,-10.97828721
126941,216239,RPMI7951,-9.910346407
126941,216239,SKMEL30,-20.92983857
126941,216239,SKMES1,-4.166770694
126941,216239,SKOV3,15.65484168
126941,216239,SW620,-5.248786244
126941,216239,SW837,-2.454895143
126941,216239,T47D,-13.62342347
126941,216239,UACC62,-6.095196056
126941,216239,VCAP,-10.78044433
126941,216239,ZR751,-13.77416668
126941,5329102,A2058,-14.35651076
126941,5329102,A2780,-8.914358743
126941,5329102,A375,-11.79662018
126941,5329102,CAOV3,-13.28428266
126941,5329102,DLD1,-10.3117504
126941,5329102,ES2,-1.977805269
126941,5329102,HCT116,-23.43372074
126941,5329102,HT144,-2.878296152
126941,5329102,HT29,-12.26749867
126941,5329102,KPL1,-12.60925887
126941,5329102,LOVO,-1.031290676
126941,5329102,MDAMB436,-9.348887504
126941,5329102,NCIH1650,-6.037105468
126941,5329102,NCIH2122,-7.990593409
126941,5329102,NCIH23,-17.93498954
126941,5329102,NCIH460,-15.25979172
126941,5329102,NCIH520,-15.6273466
126941,5329102,OV90,-7.623451233
126941,5329102,RKO,-17.71620688
126941,5329102,RPMI7951,-10.91508031
126941,5329102,SKMEL30,-14.39924506
126941,5329102,SKMES1,-21.39355787
126941,5329102,SKOV3,4.864874206
126941,5329102,SW620,-16.17773012
126941,5329102,SW837,-14.18103886
126941,5329102,T47D,-17.10641241
126941,5329102,UACC62,-8.134337499
126941,5329102,VCAP,-17.16750466
126941,5329102,ZR751,-15.34042034
126941,5311,A2058,-33.78337564
126941,5311,A2780,-21.12773956
126941,5311,A375,-28.85524056
126941,5311,CAOV3,-18.97072197
126941,5311,DLD1,-25.24351095
126941,5311,ES2,-17.13016436
126941,5311,HCT116,-33.73298708
126941,5311,HT144,-5.870905196
126941,5311,HT29,-16.48088156
126941,5311,KPL1,-30.80343959
126941,5311,LOVO,-3.45291067
126941,5311,MDAMB436,-6.679123546
126941,5311,NCIH1650,-12.66390756
126941,5311,NCIH2122,-12.58457879
126941,5311,NCIH23,-35.12694508
126941,5311,NCIH460,-36.43261617
126941,5311,NCIH520,-20.03847918
126941,5311,OV90,-11.592862
126941,5311,RKO,-29.98237798
126941,5311,RPMI7951,-23.32659111
126941,5311,SKMEL30,-18.86169717
126941,5311,SKMES1,-11.23492587
126941,5311,SKOV3,11.04602313
126941,5311,SW620,-17.78787278
126941,5311,SW837,-14.09013806
126941,5311,T47D,-27.68509706
126941,5311,UACC62,-10.55814534
126941,5311,VCAP,-32.04507675
126941,5311,ZR751,-21.45627912
36314,45480520,A2058,-4.810944876
36314,45480520,A2780,-4.338118873
36314,45480520,A375,13.0696271
36314,45480520,CAOV3,-6.067417576
36314,45480520,DLD1,5.649557187
36314,45480520,ES2,6.091516071
36314,45480520,HCT116,-9.203301532
36314,45480520,HT144,6.48639213
36314,45480520,HT29,-6.594579321
36314,45480520,KPL1,5.512541054
36314,45480520,LOVO,-2.10631869
36314,45480520,MDAMB436,12.42912312
36314,45480520,NCIH1650,-7.760612649
36314,45480520,NCIH2122,-171.0483071
36314,45480520,NCIH23,-10.74498217
36314,45480520,NCIH460,13.52971607
36314,45480520,NCIH520,-0.03081072
36314,45480520,OV90,-3.115402586
36314,45480520,RKO,-0.988275749
36314,45480520,RPMI7951,5.029900621
36314,45480520,SKMEL30,3.735931031
36314,45480520,SKMES1,19.40073317
36314,45480520,SKOV3,-0.505484128
36314,45480520,SW620,5.302858793
36314,45480520,SW837,-20.96178892
36314,45480520,T47D,-3.017011289
36314,45480520,UACC62,1.437644524
36314,45480520,VCAP,8.548917875
36314,45480520,ZR751,8.832691683
36314,387447,A2058,-19.12439888
36314,387447,A2780,-31.73348789
36314,387447,A375,-18.5657402
36314,387447,CAOV3,-22.40206064
36314,387447,DLD1,9.291890981
36314,387447,ES2,-30.35084289
36314,387447,HCT116,-18.23971369
36314,387447,HT144,-9.027209618
36314,387447,HT29,-44.45185179
36314,387447,KPL1,-10.13717282
36314,387447,LOVO,3.077142016
36314,387447,MDAMB436,-7.710543692
36314,387447,NCIH1650,-32.16598917
36314,387447,NCIH2122,-307.0262696
36314,387447,NCIH23,-20.10145532
36314,387447,NCIH460,-20.01722888
36314,387447,NCIH520,-41.85144862
36314,387447,OV90,-8.81549371
36314,387447,RKO,-13.90877605
36314,387447,RPMI7951,-10.50526892
36314,387447,SKMEL30,-3.429118054
36314,387447,SKMES1,-23.03106799
36314,387447,SKOV3,-6.7563489
36314,387447,SW620,0.69691585
36314,387447,SW837,-12.11169183
36314,387447,T47D,-21.07086289
36314,387447,UACC62,-18.64682683
36314,387447,VCAP,-28.49151811
36314,387447,ZR751,-13.71700451
36314,3062316,A2058,28.72586162
36314,3062316,A2780,56.06199471
36314,3062316,A375,39.52376322
36314,3062316,CAOV3,15.97673298
36314,3062316,DLD1,29.37726403
36314,3062316,ES2,29.61136337
36314,3062316,HCT116,9.399926563
36314,3062316,HT144,-1.905618141
36314,3062316,HT29,35.03273845
36314,3062316,KPL1,19.71262694
36314,3062316,LOVO,51.96863126
36314,3062316,MDAMB436,41.58936527
36314,3062316,NCIH1650,55.00265639
36314,3062316,NCIH2122,-50.43997571
36314,3062316,NCIH23,6.490523212
36314,3062316,NCIH460,33.77257613
36314,3062316,NCIH520,57.07361604
36314,3062316,OV90,37.63341951
36314,3062316,RKO,17.85513665
36314,3062316,RPMI7951,18.50645983
36314,3062316,SKMEL30,-10.42607125
36314,3062316,SKMES1,34.54764627
36314,3062316,SKOV3,39.52557668
36314,3062316,SW620,42.79281166
36314,3062316,SW837,26.46290586
36314,3062316,T47D,41.79292062
36314,3062316,UACC62,10.52375984
36314,3062316,VCAP,34.23515496
36314,3062316,ZR751,27.25068961
36314,176870,A2058,-12.62933099
36314,176870,A2780,-8.948449138
36314,176870,A375,67.02038632
36314,176870,CAOV3,10.10315663
36314,176870,DLD1,28.37009055
36314,176870,ES2,35.89332877
36314,176870,HCT116,-15.14194861
36314,176870,HT144,26.07666412
36314,176870,HT29,18.70320336
36314,176870,KPL1,9.914035179
36314,176870,LOVO,29.38236
36314,176870,MDAMB436,5.840803693
36314,176870,NCIH1650,6.727703731
36314,176870,NCIH2122,-7.334750387
36314,176870,NCIH23,-1.629292482
36314,176870,NCIH460,52.43475663
36314,176870,NCIH520,2.956833604
36314,176870,OV90,-5.520938909
36314,176870,RKO,-13.56300864
36314,176870,RPMI7951,-6.085516541
36314,176870,SKMEL30,12.07457154
36314,176870,SKMES1,36.3564748
36314,176870,SKOV3,16.5623493
36314,176870,SW620,-7.241218545
36314,176870,SW837,11.59348624
36314,176870,T47D,-31.32509433
36314,176870,UACC62,19.39687033
36314,176870,VCAP,11.37959046
36314,176870,ZR751,32.55295347
36314,5288382,A2058,-28.98889615
36314,5288382,A2780,-16.76370882
36314,5288382,A375,-4.069916607
36314,5288382,CAOV3,-23.56422588
36314,5288382,DLD1,-10.4897384
36314,5288382,ES2,16.96384618
36314,5288382,HCT116,-9.498712098
36314,5288382,HT144,7.992490048
36314,5288382,HT29,-18.23249281
36314,5288382,KPL1,-8.682290487
36314,5288382,LOVO,-17.56400238
36314,5288382,MDAMB436,19.78350746
36314,5288382,NCIH1650,-0.013939201
36314,5288382,NCIH2122,-326.4643042
36314,5288382,NCIH23,-20.03735849
36314,5288382,NCIH460,-12.75868365
36314,5288382,NCIH520,-16.9852671
36314,5288382,OV90,15.71124063
36314,5288382,RKO,6.688221822
36314,5288382,RPMI7951,-7.912570413
36314,5288382,SKMEL30,16.40438895
36314,5288382,SKMES1,0.698919583
36314,5288382,SKOV3,1.333649313
36314,5288382,SW620,0.966011515
36314,5288382,SW837,-17.96433357
36314,5288382,T47D,-11.69067445
36314,5288382,UACC62,3.398825481
36314,5288382,VCAP,-0.158711967
36314,5288382,ZR751,-7.610083737
36314,208908,A2058,-5.178457846
36314,208908,A2780,-11.4533481
36314,208908,A375,95.35478512
36314,208908,CAOV3,13.96254531
36314,208908,DLD1,64.55529078
36314,208908,ES2,76.10088097
36314,208908,HCT116,5.928606364
36314,208908,HT144,33.87573085
36314,208908,HT29,-0.579523872
36314,208908,KPL1,-2.47338708
36314,208908,LOVO,44.74681055
36314,208908,MDAMB436,14.24250563
36314,208908,NCIH1650,10.9450659
36314,208908,NCIH2122,-12.54725529
36314,208908,NCIH23,-0.194377333
36314,208908,NCIH460,52.14566803
36314,208908,NCIH520,-5.616165995
36314,208908,OV90,0.624083895
36314,208908,RKO,-10.5734886
36314,208908,RPMI7951,0.382840362
36314,208908,SKMEL30,17.28122428
36314,208908,SKMES1,59.76673021
36314,208908,SKOV3,29.82659642
36314,208908,SW620,1.409339065
36314,208908,SW837,26.10793787
36314,208908,T47D,-3.959009215
36314,208908,UACC62,26.62891512
36314,208908,VCAP,22.59679142
36314,208908,ZR751,26.77168479
36314,216239,A2058,-11.18553345
36314,216239,A2780,-1.215373725
36314,216239,A375,14.51915384
36314,216239,CAOV3,-13.79351993
36314,216239,DLD1,14.21873048
36314,216239,ES2,9.866678008
36314,216239,HCT116,-0.125241754
36314,216239,HT144,6.957730701
36314,216239,HT29,-6.702759281
36314,216239,KPL1,-1.523083637
36314,216239,LOVO,-12.21873278
36314,216239,MDAMB436,-9.152062261
36314,216239,NCIH1650,-8.008057183
36314,216239,NCIH2122,-14.28306701
36314,216239,NCIH23,-3.514150896
36314,216239,NCIH460,11.51145694
36314,216239,NCIH520,1.56704859
36314,216239,OV90,8.618172481
36314,216239,RKO,2.07024408
36314,216239,RPMI7951,-13.17209195
36314,216239,SKMEL30,4.573660133
36314,216239,SKMES1,5.251026249
36314,216239,SKOV3,2.705440318
36314,216239,SW620,4.06064445
36314,216239,SW837,-7.837523421
36314,216239,T47D,-17.73125391
36314,216239,UACC62,0.570078441
36314,216239,VCAP,-11.0541298
36314,216239,ZR751,-12.23574446
36314,5329102,A2058,-3.336690455
36314,5329102,A2780,0.100362766
36314,5329102,A375,21.99265283
36314,5329102,CAOV3,-1.408344128
36314,5329102,DLD1,9.635495501
36314,5329102,ES2,19.1201971
36314,5329102,HCT116,10.19711215
36314,5329102,HT144,11.32724195
36314,5329102,HT29,-2.908832841
36314,5329102,KPL1,11.88416187
36314,5329102,LOVO,0.443245293
36314,5329102,MDAMB436,0.036037464
36314,5329102,NCIH1650,-4.858320269
36314,5329102,NCIH2122,-11.4390014
36314,5329102,NCIH23,-6.732498919
36314,5329102,NCIH460,17.86461576
36314,5329102,NCIH520,3.115456463
36314,5329102,OV90,2.681755965
36314,5329102,RKO,-7.43037932
36314,5329102,RPMI7951,-17.9717732
36314,5329102,SKMEL30,5.02252484
36314,5329102,SKMES1,7.207670923
36314,5329102,SKOV3,9.753723462
36314,5329102,SW620,15.35238942
36314,5329102,SW837,-3.581952194
36314,5329102,T47D,-16.14600189
36314,5329102,UACC62,3.443339004
36314,5329102,VCAP,-5.041911901
36314,5329102,ZR751,7.182844936
36314,5311,A2058,-27.82104587
36314,5311,A2780,-15.24747276
36314,5311,A375,-9.336885288
36314,5311,CAOV3,-26.58155108
36314,5311,DLD1,7.656077847
36314,5311,ES2,6.451802537
36314,5311,HCT116,-17.24978046
36314,5311,HT144,17.65864952
36314,5311,HT29,27.03319022
36314,5311,KPL1,9.813737182
36314,5311,LOVO,10.37497465
36314,5311,MDAMB436,9.216788157
36314,5311,NCIH1650,-0.87057643
36314,5311,NCIH2122,-12.66965621
36314,5311,NCIH23,-25.86581958
36314,5311,NCIH460,0.60208476
36314,5311,NCIH520,8.118297172
36314,5311,OV90,1.122350536
36314,5311,RKO,6.764034146
36314,5311,RPMI7951,-2.126995455
36314,5311,SKMEL30,-0.860674872
36314,5311,SKMES1,5.180847633
36314,5311,SKOV3,23.01726729
36314,5311,SW620,-9.726495429
36314,5311,SW837,9.736762026
36314,5311,T47D,17.08450148
36314,5311,UACC62,0.336598429
36314,5311,VCAP,11.64708078
36314,5311,ZR751,-20.48547931
104842,216239,A2058,-6.348046617
104842,216239,A2780,4.804766526
104842,216239,A375,24.54493163
104842,216239,CAOV3,-12.59745128
104842,216239,DLD1,16.10409341
104842,216239,ES2,1.681009644
104842,216239,HCT116,9.697644686
104842,216239,HT144,12.04118184
104842,216239,HT29,-6.804718727
104842,216239,KPL1,4.772645835
104842,216239,LOVO,-5.286355419
104842,216239,MDAMB436,-5.486009226
104842,216239,NCIH1650,10.79908181
104842,216239,NCIH2122,3.593324788
104842,216239,NCIH23,13.98336303
104842,216239,NCIH460,26.15363311
104842,216239,NCIH520,9.919702843
104842,216239,OV90,-7.579079564
104842,216239,RKO,12.18356941
104842,216239,RPMI7951,2.732019767
104842,216239,SKMEL30,10.50454517
104842,216239,SKMES1,18.97658635
104842,216239,SKOV3,8.2776226
104842,216239,SW620,-1.277212057
104842,216239,SW837,1.562372268
104842,216239,T47D,-2.290388843
104842,216239,UACC62,1.249741104
104842,216239,VCAP,4.954586232
104842,216239,ZR751,-6.926959586
5329102,45480520,A2058,11.55758507
5329102,45480520,A2780,11.44960114
5329102,45480520,A375,11.52389286
5329102,45480520,CAOV3,13.55496947
5329102,45480520,DLD1,6.130905243
5329102,45480520,ES2,6.387708565
5329102,45480520,HCT116,14.57453055
5329102,45480520,HT144,1.151163132
5329102,45480520,HT29,11.58455981
5329102,45480520,KPL1,12.3077714
5329102,45480520,LOVO,3.756533031
5329102,45480520,MDAMB436,6.623783995
5329102,45480520,NCIH1650,3.479607824
5329102,45480520,NCIH2122,7.596111383
5329102,45480520,NCIH23,3.521040008
5329102,45480520,NCIH460,2.602893092
5329102,45480520,NCIH520,9.99592005
5329102,45480520,OV90,2.496069724
5329102,45480520,RKO,6.196822387
5329102,45480520,RPMI7951,4.893337814
5329102,45480520,SKMEL30,6.361187479
5329102,45480520,SKMES1,10.20990923
5329102,45480520,SKOV3,10.45135183
5329102,45480520,SW620,6.302000823
5329102,45480520,SW837,0.334334767
5329102,45480520,T47D,21.82066136
5329102,45480520,UACC62,13.78434213
5329102,45480520,VCAP,13.40274261
5329102,45480520,ZR751,-1.391696834
5329102,387447,A2058,-3.789201191
5329102,387447,A2780,-4.073962558
5329102,387447,A375,-1.288482842
5329102,387447,CAOV3,-10.75026614
5329102,387447,DLD1,2.923542536
5329102,387447,ES2,-1.246230639
