drug_a_name,drug_b_name,cell,synergy
DB05294,DB00851,SKOV3,-4.42
DB01204,DB04845,HCT116,-1.49
DB01204,DB04845,HL60,0.67
DB01204,DB04845,HCT15,-0.27
DB01204,DB04845,HT29,-1.34
DB01204,DB04845,IGROV1,0.06
DB01204,DB04845,A549,1.61
DB01204,DB04845,ACHN,0.83
DB01204,DB04845,786O,0.34
DB01204,DB04845,A498,-1.18
DB01204,DB04845,DU145,1.22
DB01204,DB04845,COLO205,2.09
DB01204,DB04845,NCIH460,0.99
DB01204,DB04845,OVCAR4,-4.03
DB01204,DB04845,NCIH226,4.18
DB01204,DB04845,NCIH322,-6.41
DB01204,DB04845,SF295,-2.24
DB01204,DB04845,OVCAR8,-0.68
DB01204,DB04845,RPMI8226,1.76
DB01204,DB04845,LOXIMVI,-0.19
DB01204,DB04845,MALME3M,-6.13
DB01204,DB04845,K562,-0.93
DB01204,DB04845,KM12,-9.92
DB01204,DB04845,NCIH23,0.96
DB01204,DB04845,MCF7,-9.15
DB01204,DB04845,MOLT4,-1.58
DB01204,DB04845,BT549,1.11
DB01204,DB04845,MDAMB468,-2.47
DB01204,DB04845,T47D,-4.36
DB01204,DB04845,NCIH522,-0.29
DB01204,DB04845,UACC62,1.47
DB01204,DB04845,SNB19,1.66
DB01204,DB04845,SKOV3,-4.48
DB01204,DB04845,U251MG,-0.45
DB01204,DB04845,UACC257,-1.84
DB01204,DB04845,SW620,2.3
DB01204,DB04845,SKMEL28,-10.47
DB01204,DB04845,HS578T,-2.08
DB01204,DB04845,MDAMB231,0.18
DB01204,DB04845,PC3,-5.95
DB01204,DB04845,SKMEL5,-10.29
DB01204,DB04845,CAKI1,-1.92
DB06772,DB00851,HS578T,9.45
DB06772,DB00851,MDAMB231,3.69
DB06772,DB00851,SKMEL28,0.26
DB06772,DB00851,SKMEL2,6.46
DB06772,DB00851,CAKI1,-7.21
DB06772,DB00851,SKMEL5,-7.39
DB06772,DB00851,PC3,16.84
DB06772,DB00851,NCIH522,15.13
DB06772,DB00851,UACC62,3.33
DB06772,DB00851,MDAMB468,0.45
DB06772,DB00851,T47D,-0.36
DB06772,DB00851,BT549,3.57
DB06772,DB00851,SW620,-6.2
DB06772,DB00851,U251MG,-11.07
DB06772,DB00851,UACC257,-4.12
DB06772,DB00851,SKOV3,0.41
DB06772,DB00851,SNB19,5.95
DB06772,DB00851,OVCAR8,6.59
DB06772,DB00851,RPMI8226,4.95
DB06772,DB00851,SF295,-9.16
DB06772,DB00851,NCIH226,-13.75
DB06772,DB00851,NCIH322,10.68
DB06772,DB00851,NCIH460,18.25
DB06772,DB00851,OVCAR4,-11.72
DB06772,DB00851,MCF7,-0.26
DB06772,DB00851,MOLT4,3.24
DB06772,DB00851,NCIH23,-13.03
DB06772,DB00851,K562,-10.03
DB06772,DB00851,KM12,3.04
DB06772,DB00851,LOXIMVI,-4.96
DB06772,DB00851,MALME3M,-7.79
DB06772,DB00851,HT29,7.51
DB06772,DB00851,IGROV1,1.78
DB06772,DB00851,HCT15,14.31
DB06772,DB00851,HCT116,3.37
DB06772,DB00851,HL60,20.57
DB06772,DB00851,COLO205,-5.59
DB06772,DB00851,DU145,8.68
DB06772,DB00851,786O,1.63
DB06772,DB00851,A498,2.76
DB06772,DB00851,A549,2.92
DB06772,DB00851,ACHN,-9.25
DB00480,DB00851,MDAMB468,-1.1
DB00480,DB00851,T47D,-1.17
DB00480,DB00851,BT549,-0.92
DB00480,DB00851,NCIH522,-2.75
DB00480,DB00851,UACC62,-1.42
DB00480,DB00851,SKOV3,-3.12
DB00480,DB00851,SNB19,-1.61
DB00480,DB00851,SW620,-0.38
DB00480,DB00851,U251MG,-5.79
DB00480,DB00851,UACC257,1.62
DB00480,DB00851,HS578T,0.92
DB00480,DB00851,MDAMB231,0.15
DB00480,DB00851,SKMEL28,-0.57
DB00480,DB00851,SKMEL5,-0.98
DB00480,DB00851,PC3,-2.64
DB00480,DB00851,SKMEL2,1.02
DB00480,DB00851,CAKI1,-5.55
DB00480,DB00851,HCT15,-0.29
DB00480,DB00851,HCT116,-3.01
DB00480,DB00851,HL60,33.19
DB00480,DB00851,HT29,-3.46
DB00480,DB00851,IGROV1,-7.17
DB00480,DB00851,786O,-2.07
DB00480,DB00851,A498,-1.24
DB00480,DB00851,A549,-3.4
DB00480,DB00851,ACHN,-4.76
DB00480,DB00851,COLO205,-2.48
DB00480,DB00851,DU145,-1.57
DB00480,DB00851,NCIH226,-0.34
DB00480,DB00851,NCIH322,0.19
DB00480,DB00851,NCIH460,-6.51
DB00480,DB00851,OVCAR4,1.16
DB00480,DB00851,OVCAR8,-1.02
DB00480,DB00851,RPMI8226,2.84
DB00480,DB00851,SF295,-4.63
DB00480,DB00851,K562,-3.21
DB00480,DB00851,KM12,-8.28
DB00480,DB00851,LOXIMVI,4.11
DB00480,DB00851,MALME3M,0.8
DB00480,DB00851,MCF7,-1.71
DB00480,DB00851,MOLT4,-1.66
DB00480,DB00851,NCIH23,-2.54
DB05812,DB00851,HCT116,-3.9
DB05812,DB00851,HL60,20.28
DB05812,DB00851,HCT15,4.53
DB05812,DB00851,HT29,-3.34
DB05812,DB00851,IGROV1,-5.05
DB05812,DB00851,A549,-1.53
DB05812,DB00851,ACHN,-4.96
DB05812,DB00851,786O,-2.97
DB05812,DB00851,A498,1.03
DB05812,DB00851,DU145,0.5
DB05812,DB00851,COLO205,0.74
DB05812,DB00851,NCIH460,-1.65
DB05812,DB00851,OVCAR4,-3.55
DB05812,DB00851,NCIH226,0.65
DB05812,DB00851,NCIH322,1.9
DB05812,DB00851,SF295,-3.98
DB05812,DB00851,OVCAR8,-0.47
DB05812,DB00851,RPMI8226,1.85
DB05812,DB00851,LOXIMVI,-3.71
DB05812,DB00851,MALME3M,0.13
DB05812,DB00851,K562,-7.92
DB05812,DB00851,KM12,-9.02
DB05812,DB00851,NCIH23,-2.12
DB05812,DB00851,MCF7,-2.46
DB05812,DB00851,MOLT4,0.49
DB05812,DB00851,BT549,0.48
DB05812,DB00851,MDAMB468,-1.5
DB05812,DB00851,T47D,-1.36
DB05812,DB00851,NCIH522,-1.88
DB05812,DB00851,UACC62,-1.6
DB05812,DB00851,SNB19,0.17
DB05812,DB00851,SKOV3,-1.81
DB05812,DB00851,U251MG,-4.79
DB05812,DB00851,UACC257,1.49
DB05812,DB00851,SW620,2.27
DB05812,DB00851,SKMEL28,0.53
DB05812,DB00851,HS578T,-0.67
DB05812,DB00851,MDAMB231,0.52
DB05812,DB00851,PC3,-1.24
DB05812,DB00851,SKMEL5,-0.61
DB05812,DB00851,CAKI1,-4.74
DB05812,DB00851,SKMEL2,2.67
DB08881,DB00851,NCIH460,1.34
DB08881,DB00851,OVCAR4,1.18
DB08881,DB00851,NCIH226,0.87
DB08881,DB00851,NCIH322,4.98
DB08881,DB00851,SF295,-2.45
DB08881,DB00851,OVCAR8,1.94
DB08881,DB00851,RPMI8226,3.12
DB08881,DB00851,LOXIMVI,4.31
DB08881,DB00851,MALME3M,3.63
DB08881,DB00851,K562,8.15
DB08881,DB00851,KM12,-4.92
DB08881,DB00851,NCIH23,0.87
DB08881,DB00851,MCF7,0.62
DB08881,DB00851,MOLT4,19.3
DB08881,DB00851,HCT116,-1.32
DB08881,DB00851,HL60,7.83
DB08881,DB00851,HCT15,0.34
DB08881,DB00851,HT29,-4.1
DB08881,DB00851,IGROV1,-5.64
DB08881,DB00851,A549,0.06
DB08881,DB00851,ACHN,-6.35
DB08881,DB00851,786O,-0.64
DB08881,DB00851,A498,-1.13
DB08881,DB00851,DU145,3.28
DB08881,DB00851,COLO205,3.65
DB08881,DB00851,SKMEL28,1.82
DB08881,DB00851,HS578T,4.18
DB08881,DB00851,MDAMB231,2.93
DB08881,DB00851,PC3,0.69
DB08881,DB00851,SKMEL5,0.89
DB08881,DB00851,CAKI1,-5.36
DB08881,DB00851,SKMEL2,3.35
DB08881,DB00851,BT549,1.78
DB08881,DB00851,MDAMB468,0.14
DB08881,DB00851,T47D,0.46
DB08881,DB00851,NCIH522,-1.57
DB08881,DB00851,UACC62,1.9
DB08881,DB00851,SNB19,2.37
DB08881,DB00851,SKOV3,-1.39
DB08881,DB00851,U251MG,-1.35
DB08881,DB00851,UACC257,4.22
DB06589,DB00851,SKMEL28,2.16
DB06589,DB00851,HS578T,0.47
DB06589,DB00851,MDAMB231,-0.25
DB06589,DB00851,PC3,-0.88
DB06589,DB00851,SKMEL5,-0.97
DB06589,DB00851,CAKI1,-4.42
DB06589,DB00851,SKMEL2,12
DB06589,DB00851,BT549,1.95
DB06589,DB00851,MDAMB468,-0.84
DB06589,DB00851,T47D,-1.56
DB06589,DB00851,NCIH522,-1.38
DB06589,DB00851,UACC62,-0.71
DB06589,DB00851,SNB19,1.58
DB06589,DB00851,SKOV3,-0.81
DB06589,DB00851,U251MG,-1.78
DB06589,DB00851,UACC257,3.93
DB06589,DB00851,SW620,9.15
DB06589,DB00851,NCIH460,-3.71
DB06589,DB00851,OVCAR4,-1.04
DB06589,DB00851,NCIH226,0.03
DB06589,DB00851,NCIH322,2.48
DB06589,DB00851,SF295,-3.15
DB06589,DB00851,OVCAR8,0.35
DB06589,DB00851,RPMI8226,1.64
DB06589,DB00851,LOXIMVI,3.87
DB06589,DB00851,MALME3M,0.05
DB06589,DB00851,K562,-6.43
DB06589,DB00851,KM12,-6.45
DB06589,DB00851,NCIH23,-1.35
DB06589,DB00851,MCF7,1.43
DB06589,DB00851,MOLT4,-4.18
DB06589,DB00851,HCT116,-0.92
DB06589,DB00851,HL60,28.94
DB06589,DB00851,HCT15,0.39
DB06589,DB00851,HT29,0.03
DB06589,DB00851,IGROV1,-4.58
DB06589,DB00851,A549,-0.6
DB06589,DB00851,ACHN,-3.81
DB06589,DB00851,786O,-0.26
DB06589,DB00851,A498,1.65
DB06589,DB00851,DU145,1.89
DB06589,DB00851,COLO205,2.56
DB08828,DB00724,PC3,0.33
DB08828,DB00724,SKMEL5,3.06
DB08828,DB00724,CAKI1,-1.08
DB08828,DB00724,SKMEL2,3.42
DB08828,DB00724,SKMEL28,4.02
DB08828,DB00724,HS578T,8.61
DB08828,DB00724,MDAMB231,-1.69
DB08828,DB00724,SNB19,1.2
DB08828,DB00724,SKOV3,0.17
DB08828,DB00724,U251MG,-0.64
DB08828,DB00724,UACC257,1.45
DB08828,DB00724,SW620,2.02
DB08828,DB00724,BT549,0.59
DB08828,DB00724,MDAMB468,-0.86
DB08828,DB00724,T47D,-0.85
DB08828,DB00724,NCIH522,-0.86
DB08828,DB00724,UACC62,0.94
DB08828,DB00724,LOXIMVI,-4.74
DB08828,DB00724,MALME3M,0.24
DB08828,DB00724,K562,-0.57
DB08828,DB00724,KM12,-7.7
DB08828,DB00724,NCIH23,-0.56
DB08828,DB00724,MCF7,0.1
DB08828,DB00724,MOLT4,0.81
DB08828,DB00724,NCIH460,-1.45
DB08828,DB00724,OVCAR4,-0.74
DB08828,DB00724,NCIH226,-1.29
DB08828,DB00724,NCIH322,0.99
DB08828,DB00724,SF295,-1.58
DB08828,DB00724,OVCAR8,-1.5
DB08828,DB00724,RPMI8226,5.82
DB08828,DB00724,A549,-1.56
DB08828,DB00724,ACHN,0.56
DB08828,DB00724,786O,-2.97
DB08828,DB00724,A498,0.41
DB08828,DB00724,DU145,1.3
DB08828,DB00724,COLO205,5.16
DB08828,DB00724,HCT116,-0.2
DB08828,DB00724,HL60,3.18
DB08828,DB00724,HCT15,-0.65
DB08828,DB00724,HT29,0.36
DB08828,DB00724,IGROV1,-0.22
DB08865,DB00724,UACC257,1.2
DB08865,DB00724,U251MG,5.99
DB08865,DB00724,SW620,-2.61
DB08865,DB00724,SNB19,1.38
DB08865,DB00724,SKOV3,0.75
DB08865,DB00724,UACC62,-0.4
DB08865,DB00724,NCIH522,0.33
DB08865,DB00724,BT549,3.52
DB08865,DB00724,T47D,1.56
DB08865,DB00724,MDAMB468,0.41
DB08865,DB00724,CAKI1,-5.23
DB08865,DB00724,SKMEL2,0.17
DB08865,DB00724,PC3,-2.19
DB08865,DB00724,SKMEL5,4.22
DB08865,DB00724,SKMEL28,2.77
DB08865,DB00724,MDAMB231,-2.08
DB08865,DB00724,HS578T,6.78
DB08865,DB00724,DU145,0.14
DB08865,DB00724,COLO205,-0.79
DB08865,DB00724,ACHN,-2.43
DB08865,DB00724,A549,-4.85
DB08865,DB00724,A498,-0.41
DB08865,DB00724,786O,0.99
DB08865,DB00724,IGROV1,-0.52
DB08865,DB00724,HT29,-0.1
DB08865,DB00724,HL60,-0.87
DB08865,DB00724,HCT116,-3.23
DB08865,DB00724,HCT15,-0.16
DB08865,DB00724,NCIH23,-1.23
DB08865,DB00724,MOLT4,1.21
DB08865,DB00724,MCF7,-0.68
DB08865,DB00724,MALME3M,0.27
DB08865,DB00724,LOXIMVI,-2.93
DB08865,DB00724,KM12,-1.89
DB08865,DB00724,K562,6.86
DB08865,DB00724,SF295,-4.34
DB08865,DB00724,RPMI8226,6.5
DB08865,DB00724,OVCAR8,0.29
DB08865,DB00724,OVCAR4,0.89
DB08865,DB00724,NCIH460,3.97
DB08865,DB00724,NCIH322,2.56
DB08865,DB00724,NCIH226,0.9
DB00380,DB01229,UACC62,-14.86
DB00380,DB01229,NCIH522,-5.34
DB00380,DB01229,MDAMB468,-10.95
DB00380,DB01229,BT549,-6.8
DB00380,DB01229,SW620,-0.52
DB00380,DB01229,UACC257,-10.48
DB00380,DB01229,U251MG,-9.94
DB00380,DB01229,SKOV3,-6.05
DB00380,DB01229,SNB19,-11
DB00380,DB01229,MDAMB231,-15.49
DB00380,DB01229,HS578T,-7.89
DB00380,DB01229,SKMEL28,-1.78
DB00380,DB01229,SKMEL2,-5.5
DB00380,DB01229,CAKI1,-12.06
DB00380,DB01229,SKMEL5,-6.39
DB00380,DB01229,PC3,-7.8
DB00380,DB01229,IGROV1,-12.66
DB00380,DB01229,HT29,-13.62
DB00380,DB01229,HCT15,-7.17
DB00380,DB01229,HL60,-11.24
DB00380,DB01229,HCT116,-7.86
DB00380,DB01229,COLO205,0.95
DB00380,DB01229,DU145,-12.57
DB00380,DB01229,A498,-7.67
DB00380,DB01229,786O,-12.76
DB00380,DB01229,ACHN,-13.25
DB00380,DB01229,A549,-11.98
DB00380,DB01229,RPMI8226,0.94
DB00380,DB01229,OVCAR8,-3.29
DB00380,DB01229,SF295,-10.32
DB00380,DB01229,NCIH322,-7.37
DB00380,DB01229,NCIH226,-5.04
DB00380,DB01229,OVCAR4,-11.85
DB00380,DB01229,NCIH460,-3.81
DB00380,DB01229,MOLT4,-1.78
DB00380,DB01229,MCF7,-6.35
DB00380,DB01229,NCIH23,0.9
DB00380,DB01229,KM12,-4.44
DB00380,DB01229,K562,-6.84
DB00380,DB01229,MALME3M,-8.26
DB00380,DB01229,LOXIMVI,-12.93
DB00317,DB00851,UACC62,-5.46
DB00317,DB00851,NCIH522,0.18
DB00317,DB00851,T47D,-5.39
DB00317,DB00851,MDAMB468,2.65
DB00317,DB00851,BT549,-5.5
DB00317,DB00851,SW620,2.27
DB00317,DB00851,UACC257,3.4
DB00317,DB00851,U251MG,-5.77
DB00317,DB00851,SKOV3,-8.41
DB00317,DB00851,SNB19,-2.59
DB00317,DB00851,MDAMB231,-2.5
DB00317,DB00851,HS578T,4.75
DB00317,DB00851,SKMEL28,-3.2
DB00317,DB00851,SKMEL2,-1.73
DB00317,DB00851,CAKI1,-3.17
DB00317,DB00851,SKMEL5,0.71
DB00317,DB00851,PC3,-0.51
DB00317,DB00851,IGROV1,9.46
DB00317,DB00851,HT29,-9.69
DB00317,DB00851,HCT15,-5.68
DB00317,DB00851,HL60,21.1
DB00317,DB00851,HCT116,-2.04
DB00317,DB00851,COLO205,0.51
DB00317,DB00851,DU145,0.96
DB00317,DB00851,A498,-4.04
DB00317,DB00851,786O,-5.99
DB00317,DB00851,ACHN,-0.2
DB00317,DB00851,A549,-8.41
DB00317,DB00851,RPMI8226,-1.33
DB00317,DB00851,OVCAR8,-7.77
DB00317,DB00851,SF295,-3.9
DB00317,DB00851,NCIH322,3.59
DB00317,DB00851,NCIH226,-2.05
DB00317,DB00851,OVCAR4,-2.58
DB00317,DB00851,NCIH460,-8.49
DB00317,DB00851,MOLT4,-7.83
DB00317,DB00851,MCF7,-3.45
DB00317,DB00851,NCIH23,-4.53
DB00317,DB00851,KM12,-9.61
DB00317,DB00851,K562,-2.62
DB00317,DB00851,MALME3M,-7.08
DB00317,DB00851,LOXIMVI,2.79
DB01204,DB01143,RPMI8226,11.81
DB06772,DB01143,LOXIMVI,-4.51
DB06772,DB01143,MALME3M,-1.98
DB06772,DB01143,K562,-1.52
DB06772,DB01143,KM12,-1.52
DB06772,DB01143,NCIH23,0.67
DB06772,DB01143,MCF7,-1.33
DB06772,DB01143,MOLT4,2.56
DB06772,DB01143,NCIH460,14.69
DB06772,DB01143,OVCAR4,6.45
DB06772,DB01143,NCIH226,-0.9
DB06772,DB01143,NCIH322,4.7
DB06772,DB01143,SF295,8.06
DB06772,DB01143,OVCAR8,-1.16
DB06772,DB01143,RPMI8226,9.62
DB06772,DB01143,A549,0.73
DB06772,DB01143,ACHN,-0.82
DB06772,DB01143,786O,2.84
DB06772,DB01143,A498,0.17
DB06772,DB01143,DU145,8.45
DB06772,DB01143,COLO205,10.09
DB06772,DB01143,HCT116,-3.81
DB06772,DB01143,HL60,-8.62
DB06772,DB01143,HCT15,-4.91
DB06772,DB01143,HT29,-2.75
DB06772,DB01143,IGROV1,-2.95
DB06772,DB01143,PC3,7.03
DB06772,DB01143,SKMEL5,1.77
DB06772,DB01143,CAKI1,1.74
DB06772,DB01143,SKMEL2,-5.65
DB06772,DB01143,SKMEL28,-1.77
DB06772,DB01143,HS578T,1.18
DB06772,DB01143,MDAMB231,-3.41
DB06772,DB01143,SNB19,-2.55
DB06772,DB01143,SKOV3,1.36
DB06772,DB01143,U251MG,3.04
DB06772,DB01143,UACC257,6.55
DB06772,DB01143,SW620,3.6
DB06772,DB01143,BT549,-1.07
DB06772,DB01143,MDAMB468,-0.95
DB06772,DB01143,T47D,-5.81
DB06772,DB01143,NCIH522,9.5
DB06772,DB01143,UACC62,2.39
DB05294,DB01143,SKMEL2,0.41
DB05294,DB01143,CAKI1,-9.56
DB05294,DB01143,SKMEL5,3.09
DB05294,DB01143,PC3,-3.59
DB05294,DB01143,HS578T,6.35
DB05294,DB01143,MDAMB231,-2.8
DB05294,DB01143,SKMEL28,1.15
DB05294,DB01143,SW620,1.13
DB05294,DB01143,U251MG,-0.14
DB05294,DB01143,UACC257,-1.39
DB05294,DB01143,SKOV3,-6.77
DB05294,DB01143,SNB19,0.43
DB05294,DB01143,NCIH522,-6.17
DB05294,DB01143,UACC62,-1.08
DB05294,DB01143,MDAMB468,1.7
DB05294,DB01143,T47D,-1.74
DB05294,DB01143,BT549,2.39
DB05294,DB01143,MCF7,-2.09
DB05294,DB01143,MOLT4,-2.95
DB05294,DB01143,NCIH23,-0.58
DB05294,DB01143,K562,5.05
DB05294,DB01143,KM12,3.66
DB05294,DB01143,LOXIMVI,-2.5
DB05294,DB01143,MALME3M,-2.43
DB05294,DB01143,OVCAR8,-2.44
DB05294,DB01143,RPMI8226,33.04
DB05294,DB01143,SF295,-0.23
DB05294,DB01143,NCIH226,-1.83
DB05294,DB01143,NCIH322,-0.09
DB05294,DB01143,NCIH460,1.31
DB05294,DB01143,OVCAR4,-2.48
DB05294,DB01143,COLO205,9.66
DB05294,DB01143,DU145,-4.08
DB05294,DB01143,786O,0.59
DB05294,DB01143,A498,-4.43
DB05294,DB01143,A549,0.37
DB05294,DB01143,ACHN,-7.01
DB05294,DB01143,HT29,-1.07
DB05294,DB01143,IGROV1,-0.43
DB05294,DB01143,HCT15,-4.52
DB05294,DB01143,HCT116,-1.63
DB05294,DB01143,HL60,4.89
DB00642,DB00851,CAKI1,-9.47
DB00642,DB00851,SKMEL2,-2.83
DB00642,DB00851,PC3,-2.24
DB00642,DB00851,SKMEL5,-4.85
DB00642,DB00851,SKMEL28,-1.71
DB00642,DB00851,MDAMB231,-5.32
DB00642,DB00851,HS578T,5.87
DB00642,DB00851,UACC257,-0.51
DB00642,DB00851,U251MG,-2.18
DB00642,DB00851,SW620,2.41
DB00642,DB00851,SNB19,-7.6
DB00642,DB00851,SKOV3,-0.7
DB00642,DB00851,UACC62,-3.06
DB00642,DB00851,NCIH522,-10.75
DB00642,DB00851,BT549,-4.86
DB00642,DB00851,T47D,-2.14
DB00642,DB00851,MDAMB468,7.61
DB00642,DB00851,NCIH23,-0.92
DB00642,DB00851,MOLT4,1.8
DB00642,DB00851,MCF7,-2.19
DB00642,DB00851,MALME3M,-3.28
DB00642,DB00851,LOXIMVI,4.56
DB00642,DB00851,KM12,-8.51
DB00642,DB00851,K562,0.76
DB00642,DB00851,SF295,-2.35
DB00642,DB00851,RPMI8226,-7.36
DB00642,DB00851,OVCAR8,-2.95
DB00642,DB00851,OVCAR4,-9.73
DB00642,DB00851,NCIH460,-1.2
DB00642,DB00851,NCIH322,-1.34
DB00642,DB00851,NCIH226,-2.99
DB00642,DB00851,DU145,-5.55
DB00642,DB00851,COLO205,0.86
DB00642,DB00851,ACHN,-3.35
DB00642,DB00851,A549,-3.79
DB00642,DB00851,A498,-0.62
DB00642,DB00851,786O,-10.84
DB00642,DB00851,IGROV1,-9.36
DB00642,DB00851,HT29,-2.21
DB00642,DB00851,HL60,18.05
DB00642,DB00851,HCT116,1.17
DB00642,DB00851,HCT15,-0.3
DB01204,DB00351,MDAMB468,12.45
DB01204,DB00351,T47D,4.22
DB01204,DB00351,BT549,4.84
DB01204,DB00351,NCIH522,1.15
DB01204,DB00351,UACC62,10.72
DB01204,DB00351,SKOV3,8.46
DB01204,DB00351,SNB19,13.06
DB01204,DB00351,SW620,6.26
DB01204,DB00351,U251MG,5.12
DB01204,DB00351,UACC257,2.63
DB01204,DB00351,HS578T,10.71
DB01204,DB00351,MDAMB231,7.46
DB01204,DB00351,SKMEL28,12.41
DB01204,DB00351,SKMEL5,8.71
DB01204,DB00351,PC3,12.37
DB01204,DB00351,SKMEL2,8.02
DB01204,DB00351,CAKI1,0.26
DB01204,DB00351,HCT15,3.78
DB01204,DB00351,HCT116,11.29
DB01204,DB00351,HL60,8.52
DB01204,DB00351,HT29,9.67
DB01204,DB00351,IGROV1,6.77
DB01204,DB00351,786O,7.58
DB01204,DB00351,A498,0.01
DB01204,DB00351,A549,2.99
DB01204,DB00351,ACHN,13.04
DB01204,DB00351,COLO205,18.29
DB01204,DB00351,DU145,3.05
DB01204,DB00351,NCIH226,11.29
DB01204,DB00351,NCIH322,-1.94
DB01204,DB00351,NCIH460,6.37
DB01204,DB00351,OVCAR4,-3.71
DB01204,DB00351,OVCAR8,4.97
DB01204,DB00351,RPMI8226,0.42
DB01204,DB00351,SF295,13.99
DB01204,DB00351,K562,23.13
DB01204,DB00351,KM12,11.85
DB01204,DB00351,LOXIMVI,8.55
DB01204,DB00351,MALME3M,12.81
DB01204,DB00351,MCF7,6.23
DB01204,DB00351,MOLT4,3.98
DB01204,DB00351,NCIH23,1.63
DB08828,DB01143,NCIH226,-1.74
DB08828,DB01143,NCIH322,-0.24
DB08828,DB01143,NCIH460,1.44
DB08828,DB01143,OVCAR4,-1.03
DB08828,DB01143,OVCAR8,-2.65
DB08828,DB01143,RPMI8226,24.05
DB08828,DB01143,SF295,-1.19
DB08828,DB01143,K562,-3.79
DB08828,DB01143,KM12,-7.64
DB08828,DB01143,LOXIMVI,2.26
DB08828,DB01143,MALME3M,-2.16
DB08828,DB01143,MCF7,-1.31
DB08828,DB01143,MOLT4,-2.05
DB08828,DB01143,NCIH23,0.13
DB08828,DB01143,HCT15,-2.43
DB08828,DB01143,HCT116,-1.66
DB08828,DB01143,HL60,0.4
DB08828,DB01143,HT29,-0.33
DB08828,DB01143,IGROV1,-0.13
DB08828,DB01143,786O,9.48
DB08828,DB01143,A498,-0.97
DB08828,DB01143,A549,-1.89
DB08828,DB01143,ACHN,0.7
DB08828,DB01143,COLO205,1.62
DB08828,DB01143,DU145,5.12
DB08828,DB01143,HS578T,4.35
DB08828,DB01143,MDAMB231,0.51
DB08828,DB01143,SKMEL28,3.15
DB08828,DB01143,SKMEL5,2.59
DB08828,DB01143,PC3,-0.58
DB08828,DB01143,SKMEL2,3.83
DB08828,DB01143,CAKI1,-1.01
DB08828,DB01143,MDAMB468,-0.47
DB08828,DB01143,T47D,-2.15
DB08828,DB01143,BT549,-0.4
DB08828,DB01143,NCIH522,-1.73
DB08828,DB01143,UACC62,0.77
DB08828,DB01143,SKOV3,-0.09
DB08828,DB01143,SNB19,0.82
DB08828,DB01143,SW620,0.83
DB08828,DB01143,U251MG,0.06
DB08828,DB01143,UACC257,0.78
DB08865,DB01143,IGROV1,0.4
DB08865,DB01143,HT29,-0.6
DB08865,DB01143,HCT15,-0.92
DB08865,DB01143,HL60,13.19
DB08865,DB01143,HCT116,-2.07
DB08865,DB01143,COLO205,-2.97
DB08865,DB01143,DU145,0.32
DB08865,DB01143,A498,-1.59
DB08865,DB01143,786O,4.52
DB08865,DB01143,ACHN,-2.63
DB08865,DB01143,A549,-4.58
DB08865,DB01143,RPMI8226,27.44
DB08865,DB01143,OVCAR8,-1.13
DB08865,DB01143,SF295,-4.12
DB08865,DB01143,NCIH322,1.26
DB08865,DB01143,NCIH226,-0.48
DB08865,DB01143,OVCAR4,0.91
DB08865,DB01143,NCIH460,9.59
DB08865,DB01143,MOLT4,0.37
DB08865,DB01143,MCF7,-1.83
DB08865,DB01143,NCIH23,-1.97
DB08865,DB01143,KM12,-0.97
DB08865,DB01143,K562,1.86
DB08865,DB01143,MALME3M,-2.74
DB08865,DB01143,LOXIMVI,-2.64
DB08865,DB01143,UACC62,-0.66
DB08865,DB01143,NCIH522,-0.86
DB08865,DB01143,T47D,4.14
DB08865,DB01143,MDAMB468,1.64
DB08865,DB01143,BT549,2.17
DB08865,DB01143,SW620,-3.59
DB08865,DB01143,UACC257,0.37
DB08865,DB01143,U251MG,0.89
DB08865,DB01143,SKOV3,0.35
DB08865,DB01143,SNB19,0.16
DB08865,DB01143,MDAMB231,-1.86
DB08865,DB01143,HS578T,4.16
DB08865,DB01143,SKMEL28,1.48
DB08865,DB01143,SKMEL2,-1.32
DB08865,DB01143,CAKI1,-4
DB08865,DB01143,SKMEL5,3.68
DB08865,DB01143,PC3,-2.64
DB00642,DB00262,RPMI8226,-7.88
DB00642,DB00262,OVCAR8,-4.24
DB00642,DB00262,SF295,0.88
DB00642,DB00262,NCIH322,6.93
DB00642,DB00262,NCIH226,-4.7
DB00642,DB00262,OVCAR4,1.19
DB00642,DB00262,NCIH460,-4.79
DB00642,DB00262,MCF7,4.85
DB00642,DB00262,NCIH23,0.61
DB00642,DB00262,KM12,-1.77
DB00642,DB00262,K562,-5.91
DB00642,DB00262,MALME3M,-3.59
DB00642,DB00262,LOXIMVI,-2.17
DB00642,DB00262,IGROV1,-7.08
DB00642,DB00262,HT29,2.38
DB00642,DB00262,HCT15,-0.77
DB00642,DB00262,HL60,3.34
DB00642,DB00262,HCT116,2.76
DB00642,DB00262,COLO205,-2.35
DB00642,DB00262,DU145,-1.66
DB00642,DB00262,A498,-0.31
DB00642,DB00262,786O,-7.5
DB00642,DB00262,ACHN,-1.14
DB00642,DB00262,A549,-1.56
DB00642,DB00262,HS578T,-5
DB00642,DB00262,SKMEL28,-1.83
DB00642,DB00262,SKMEL2,-3.6
DB00642,DB00262,CAKI1,-6.13
DB00642,DB00262,SKMEL5,-1.01
DB00642,DB00262,PC3,0.73
DB00642,DB00262,UACC62,-1.93
DB00642,DB00262,NCIH522,-3.89
DB00642,DB00262,T47D,1.46
